customer_id,customer_state,review_score,payment_type,product_category,price,recency,frequency,monetary
9026f16b4a80f2efd9dbc7be05f61cfd,SP,5,voucher,Light-Small,44.0,42,9,170.91
9026f16b4a80f2efd9dbc7be05f61cfd,SP,5,voucher,Light-Small,44.0,42,9,170.91
9026f16b4a80f2efd9dbc7be05f61cfd,SP,5,voucher,Light-Small,44.0,42,9,170.91
9026f16b4a80f2efd9dbc7be05f61cfd,SP,5,voucher,Light-Small,44.0,42,9,170.91
9026f16b4a80f2efd9dbc7be05f61cfd,SP,5,voucher,Light-Small,44.0,42,9,170.91
7e9e8e8df9e2f28df2b9fa5d5bd99715,RJ,3,credit_card,Light-Small,69.0,103,1,87.36
b216f3b6b774bc74b8d6977e73978582,SP,5,credit_card,Light-Small,29.0,294,1,36.78
d75e6448f501f078f4e475870facaa79,SP,5,credit_card,Light-Small,29.0,531,1,39.96
2cfd03d5f98b80ec794362fc02d39fe0,SP,5,boleto,Light-Small,78.0,65,1,85.81
97b1940e2aae6798a81d3a4015508078,AP,3,credit_card,Light-Small,78.0,49,1,101.27
7b67bd4af8d28c39d5440115002bd1a1,RJ,5,voucher,Light-Small,49.0,376,4,126.19999999999999
7b67bd4af8d28c39d5440115002bd1a1,RJ,5,voucher,Light-Small,49.0,376,4,126.19999999999999
7b67bd4af8d28c39d5440115002bd1a1,RJ,5,credit_card,Light-Small,49.0,376,4,126.19999999999999
7b67bd4af8d28c39d5440115002bd1a1,RJ,5,credit_card,Light-Small,49.0,376,4,126.19999999999999
e1a81b9db2bc308ffc7e2ee4f70dd22b,MG,4,boleto,Light-Small,95.0,27,1,110.77
a01d75e34d60b742278e85774f0fd80e,SP,5,credit_card,Light-Small,29.0,239,1,36.78
bbeed9ea963b0243e31ea610df45d08f,PB,5,credit_card,Light-Small,49.0,12,1,100.06
c8672896d5ca592deab963239abbc74c,RJ,4,credit_card,Light-Small,199.0,266,1,214.14
2641997643dfdc59555956c47f36daf7,SP,3,boleto,Light-Medium,145.0,212,1,153.27
cf1cc250256e6104a7b863050258225c,MG,3,credit_card,Light-Small,89.0,369,1,103.37
3ea58b15fb3cf6875782305b2492fd4a,SP,4,credit_card,Light-Small,48.0,240,1,110.69
dc855a052cb86604fb4d65498cece939,GO,5,credit_card,Light-Small,56.0,376,2,280.56
dc855a052cb86604fb4d65498cece939,GO,5,credit_card,Light-Small,56.0,376,2,280.56
03e454af33e93cda33e1b22175ab8361,RJ,5,credit_card,Light-Small,49.0,155,2,216.92
03e454af33e93cda33e1b22175ab8361,RJ,5,credit_card,Light-Small,29.0,155,2,216.92
20e25c40b1cdd5ac516a4c74309b327a,PR,5,credit_card,Light-Small,165.0,25,1,181.26
13de57df53d909438cd6aa93345ad87e,SP,4,credit_card,Light-Small,35.0,251,3,385.02
13de57df53d909438cd6aa93345ad87e,SP,4,credit_card,Light-Small,35.0,251,3,385.02
13de57df53d909438cd6aa93345ad87e,SP,4,credit_card,Light-Small,35.0,251,3,385.02
b403064ab79055c7c332d922feff2bb6,RJ,5,credit_card,Light-Small,49.0,14,3,616.26
b403064ab79055c7c332d922feff2bb6,RJ,5,credit_card,Light-Small,55.0,14,3,616.26
b403064ab79055c7c332d922feff2bb6,RJ,5,credit_card,Light-Small,55.0,14,3,616.26
6a97a18568f96ebd96b56ff6d1abba03,MG,4,boleto,Light-Small,49.0,531,1,63.11
b4f5ccdd01480fe597e7aea8ef056198,RJ,5,boleto,Light-Small,29.0,109,1,44.23
b87216a1a52934fb1f8b32cea9e43dff,DF,4,credit_card,Light-Small,95.0,35,1,110.77
8be927d8fb3b9fa474e1afcac281cdcb,PE,3,credit_card,Light-Small,56.0,41,1,93.3
72835445167408da77e382199e203451,PA,1,credit_card,Light-Small,29.0,296,1,54.63
91737efb8ad05ff2cbb2636368f10a4d,SP,5,credit_card,Light-Small,49.0,282,1,56.78
3f093776a4d97894c51992db9ffb1257,RJ,5,credit_card,Light-Small,29.0,115,1,44.23
b9ace16b956eb4ec460f6adbb5c9e9f8,SP,3,credit_card,Light-Small,49.0,352,1,56.78
427c17ea5664a2b18bebc11f85edf315,SP,5,boleto,Light-Small,49.0,24,1,57.5
fb8b676e8673ddd7d4e235130ec65362,SP,3,credit_card,Light-Small,49.0,278,1,56.78
ca5fc4d4ff349e924e3871ec86a4d34e,SP,5,boleto,Light-Small,29.0,377,1,40.85
5a011a1c60682c0d99f830005b70ce29,GO,5,boleto,Light-Small,21.0,40,3,326.25
5a011a1c60682c0d99f830005b70ce29,GO,5,boleto,Light-Small,21.0,40,3,326.25
5a011a1c60682c0d99f830005b70ce29,GO,5,boleto,Light-Small,21.0,40,3,326.25
f0270ea9eaa22877af089f2d0f8db9fa,SP,5,credit_card,Light-Small,59.0,27,1,66.67
3a03bf7cb204cf7573e6e88b6ff92c1e,SP,5,credit_card,Light-Small,79.0,326,1,86.81
ac2c4761c922473d929ad0e8753b3863,SP,4,credit_card,Light-Small,55.0,17,1,62.65
900b190def9c4ed21975358a4d6ee91f,RJ,1,boleto,Light-Small,29.0,37,1,44.3
e47d3e624ccc9b27956e4fa3777b8e51,SP,4,credit_card,Light-Small,149.0,406,4,323.08000000000004
e47d3e624ccc9b27956e4fa3777b8e51,SP,4,credit_card,Light-Small,149.0,406,4,323.08000000000004
e47d3e624ccc9b27956e4fa3777b8e51,SP,4,voucher,Light-Small,149.0,406,4,323.08000000000004
e47d3e624ccc9b27956e4fa3777b8e51,SP,4,voucher,Light-Small,149.0,406,4,323.08000000000004
abb4bba6c51db8e00607f28f0af2e448,MG,5,credit_card,Light-Small,89.0,220,1,101.12
f6c75448c88917ea2a0d3ad1c5b478ae,SP,1,credit_card,Light-Small,29.0,405,1,36.78
d1240cdcdb9e6f08aa9a329bf1751c0e,SP,5,credit_card,Light-Small,89.0,428,1,96.88
86b2c88f97d0b9b421b8bd62be63faae,PA,5,debit_card,Light-Small,39.0,239,1,56.63
280d4a1c6ddb67a1f8ad1262cfa9848b,RJ,3,credit_card,Light-Small,249.0,22,1,265.84
26d6fbb3f19bab0637b50723523bc928,SP,5,credit_card,Light-Small,79.0,288,1,86.81
b579def4c83db752cba104c7fd9f5da1,RJ,5,credit_card,Light-Small,49.0,251,1,63.1
b2e2d02679d78fa9b26ca1eddc475732,MT,3,boleto,Light-Small,78.0,384,1,94.99
d0244ea97de1322c239a5c65551176e3,MG,5,credit_card,Light-Small,49.0,445,2,264.48
d0244ea97de1322c239a5c65551176e3,MG,5,credit_card,Light-Small,55.0,445,2,264.48
c2cfed40fa990f6204cd545804280291,SP,2,credit_card,Light-Small,58.0,38,1,71.07
66603e8aa65d2bbfacd6ac73091ab6de,SP,4,credit_card,Light-Small,59.0,22,1,66.67
ea6e4b9a3c6507d36ac172f95c32b2a4,MG,4,credit_card,Light-Small,49.0,197,1,63.1
69dd18b28ea33e04b65244e7089b33bd,MG,4,credit_card,Light-Small,49.0,328,1,63.1
882d877a5d51c4ba2590d82e86a7af0d,SP,5,credit_card,Light-Small,49.0,106,1,56.39
9ed647ae5dd3bcaf166b0fea7c9bd3b4,MA,4,credit_card,Light-Small,49.0,387,1,70.15
1c3c07a5e0ae1596ef662a0d60f362fd,GO,4,credit_card,Light-Small,55.0,390,1,70.14
18318296c91a6f9911c3aedaee70d707,SP,4,credit_card,Light-Small,29.0,173,1,36.39
9102c1aff9fdf9f79091ca25e26be387,SP,5,credit_card,Light-Small,49.0,442,1,56.78
fb98deb0395a93ba889c36ad75372a6c,SP,1,credit_card,Light-Small,78.0,245,1,90.05
d8a527d4870db60ec4cb46a8dd8f1c69,SP,5,credit_card,Light-Small,69.0,64,3,557.76
d8a527d4870db60ec4cb46a8dd8f1c69,SP,5,credit_card,Light-Small,49.0,64,3,557.76
d8a527d4870db60ec4cb46a8dd8f1c69,SP,5,credit_card,Light-Small,45.0,64,3,557.76
4f218b2a91896f429f5d39355ff421c5,BA,3,boleto,Light-Small,29.0,286,2,179.16
4f218b2a91896f429f5d39355ff421c5,BA,3,boleto,Light-Small,29.0,286,2,179.16
4294e414ae0b067f21f15901eb54ece6,RJ,5,credit_card,Light-Small,29.0,175,1,44.23
84936b26581d8bbe95b82c100ba14cf5,MG,1,boleto,Light-Small,78.0,39,1,96.65
ca1cdd20afd582a805c787951ba0a30a,MG,5,credit_card,Light-Small,79.0,532,1,93.31
c9fdcb6355112f78a8369a743fa58880,GO,5,credit_card,Light-Small,29.0,124,1,47.23
d2dd888bbde7f2030be8d738074c25c4,PR,5,credit_card,Light-Small,56.0,192,1,70.14
1111d304b41ee6f78da59683a4f95373,SP,3,credit_card,Light-Small,45.0,114,1,52.39
6be3f8f4586a72b9b577b7a366fb1f70,SP,5,credit_card,Light-Small,29.0,318,1,36.78
026bfde40abfbefc0a23ce6856a9b3f3,SP,1,debit_card,Light-Small,45.0,57,1,52.58
9077572642c665ba8796dae2b3e407d1,SP,5,boleto,Light-Small,78.0,44,1,85.81
b8b9976c697fc55f094b7ccf924c602b,SP,4,credit_card,Light-Small,29.0,378,1,36.78
7406b313ecf88d1e915e51c5044a8d51,SP,5,credit_card,Light-Small,45.0,29,1,52.58
7efa7ba622dbdc7eaa7a51b93203e9e8,RJ,5,credit_card,Light-Small,69.0,424,1,84.23
dea2f5dfb7067437f99c9790d190ebbb,MG,5,boleto,Light-Small,55.0,351,1,70.14
111e0d71d0351fbdac5b47d607747bec,MG,3,boleto,Light-Small,29.0,30,1,44.3
5c82b918db1d7b8f0f653d714533cc0e,RS,4,credit_card,Light-Small,78.0,327,4,184.60000000000002
5c82b918db1d7b8f0f653d714533cc0e,RS,4,credit_card,Light-Small,78.0,327,4,184.60000000000002
5c82b918db1d7b8f0f653d714533cc0e,RS,4,voucher,Light-Small,78.0,327,4,184.60000000000002
5c82b918db1d7b8f0f653d714533cc0e,RS,4,voucher,Light-Small,78.0,327,4,184.60000000000002
5859cd71917f97747721166e9289fe6e,MA,3,boleto,Light-Small,44.0,77,1,67.03
ce85052e7c8d0ba011f6572ec235f41c,SP,5,boleto,Light-Small,55.0,269,1,62.78
f5d36001e841dad8e3810fcdec2dda19,RS,3,credit_card,Light-Small,78.0,34,1,93.65
60f9275680a519d57e8a22917c30734a,RJ,5,credit_card,Light-Small,44.0,31,1,59.41
6327876b7962247ee1bc5ed656164735,MG,5,credit_card,Light-Small,21.0,401,1,36.1
3f0c48f253e225011b3618be8e43ec50,SP,1,boleto,Light-Small,29.0,291,1,36.78
1d9e62aa7f57d92badc22e5d83510f77,SP,5,debit_card,Light-Small,49.0,132,1,56.39
cc3972519bcbe5e8a1ea0cb1c23a99de,SP,5,credit_card,Light-Small,49.0,276,1,56.78
b3867c14ee9a7d0daecb27c1bba54db3,MG,3,boleto,Light-Small,89.0,476,1,104.37
609341769d0c31f670f92c1479fdf149,SP,5,credit_card,Light-Small,39.0,171,1,46.39
9e31165fcca754ee7694d99cf65ef8bc,SP,5,credit_card,Light-Small,78.0,70,2,264.68
9e31165fcca754ee7694d99cf65ef8bc,SP,5,credit_card,Light-Small,39.0,70,2,264.68
a97cd8cf85518655548739df41a46d2b,MG,1,credit_card,Light-Small,95.0,259,1,110.42
83979a5effa437c8a99f07066147957f,PR,3,credit_card,Light-Small,44.0,308,1,59.1
3684b9a021a6b089ef00ff9c9b07446e,TO,5,credit_card,Light-Small,199.0,345,1,225.67
470ec70c00d665d4842f4b0b63ceaed7,AL,5,credit_card,Light-Small,55.0,54,1,78.11
70f455685561519d6a7770423cbb01ee,SP,5,boleto,Light-Small,35.0,64,1,42.51
7460b4fda02ae69978ff6b5d7d5afd6d,RJ,5,credit_card,Light-Small,49.0,534,1,63.52
57753ca70682fa16e7780c6f0189d105,SP,5,boleto,Light-Small,29.0,431,1,36.78
3492a938c440c581be2cba2e6b56222b,DF,5,voucher,Light-Small,69.0,42,4,169.16
3492a938c440c581be2cba2e6b56222b,DF,5,voucher,Light-Small,69.0,42,4,169.16
3492a938c440c581be2cba2e6b56222b,DF,5,credit_card,Light-Small,69.0,42,4,169.16
3492a938c440c581be2cba2e6b56222b,DF,5,credit_card,Light-Small,69.0,42,4,169.16
ee806345d09f89cbed254c4a290da10e,SP,4,credit_card,Light-Small,49.0,21,1,56.6
7037a169e0b1f4a5805af2c6a9237333,MS,5,credit_card,Light-Small,55.0,337,1,70.14
8a5125860406db27ce9e5d4efd358efd,RJ,5,credit_card,Light-Small,49.0,137,1,64.23
3df717700f83980dfdb3a25669e895c1,SP,5,credit_card,Light-Small,55.0,6,1,62.65
83ea5d4cd198792de3596cf94415c907,PE,1,credit_card,Light-Small,55.0,40,2,357.08
83ea5d4cd198792de3596cf94415c907,PE,1,credit_card,Light-Small,49.0,40,2,357.08
a1c2217218bed2992309dd19fd67558b,PR,5,boleto,Light-Small,49.0,79,1,67.23
05b71745c47ff8b2d3e41ed02dcf1a81,SP,4,credit_card,Light-Small,39.0,148,1,46.39
83604e527c9f0078373811a78d975402,SP,5,credit_card,Light-Small,39.0,243,1,46.78
15f71021d8d7ecadc08a88a3d8b91002,PE,5,credit_card,Light-Small,59.0,217,1,76.69
b7514d57081dbde6d17c152fc35f3531,SP,1,credit_card,Light-Small,95.0,512,1,106.28
e2275acc246e2c5b85463018fac5cca9,SP,4,credit_card,Light-Small,21.0,488,1,31.96
888444899332a330a2799e8b94779d1a,RS,5,boleto,Light-Small,35.0,447,1,123.69
54365416b7ef5599f54a6c7821d5d290,SP,1,credit_card,Light-Small,99.0,1,1,106.95
1715df4e75c7b532c711759cac4d4148,SP,1,boleto,Light-Small,55.0,308,2,251.12
1715df4e75c7b532c711759cac4d4148,SP,1,boleto,Light-Small,55.0,308,2,251.12
98a95db6578e2df8a4786793c89944cf,MG,3,credit_card,Light-Small,149.0,522,1,164.21
5867de51a21c57d3b31f121bb9e1cd6f,PR,5,credit_card,Light-Small,29.0,380,1,43.1
ebac8d83849c9bd3204e23675e26a5e5,PA,4,credit_card,Light-Small,49.0,141,1,68.04
ecc7dce2de2de9826d6227d33f1b5942,PR,4,credit_card,Light-Small,35.0,135,1,53.23
08de2bfdaeaa2ab216ba4a874bf9a4c0,PE,5,credit_card,Light-Small,29.0,286,1,46.63
ba6085df70c57fc78776a938b55bea2f,RJ,5,credit_card,Light-Small,49.0,423,1,63.1
7c35eea9239c528dc292c23b2169ef47,RJ,4,boleto,Light-Small,29.0,97,1,47.23
339db63dd455ed856b62804c7f4d3a7f,SP,5,credit_card,Light-Small,29.0,113,1,82.16
e9c271fb6124f9984885577e35171ef7,DF,5,credit_card,Light-Small,45.0,161,1,60.23
0d7a3de2f5fab946bf122803472802bb,SP,5,credit_card,Light-Small,49.0,441,1,60.85
bc5c044b9f2533d8a03d44d518ce8fdd,SP,3,boleto,Light-Small,78.0,13,1,85.81
7f96cdc06aa0cfe77e71187d5035f22f,GO,5,credit_card,Light-Small,49.0,118,1,67.23
d3acce793dd61c7d71e57c152af13aea,SP,5,boleto,Light-Small,49.0,394,1,56.78
548b752138038c6732385029fefe9166,SP,5,credit_card,Light-Small,49.99,198,1,61.84
34beea970220d74027a3daece88c07b2,SP,4,credit_card,Light-Small,55.0,69,2,238.48
34beea970220d74027a3daece88c07b2,SP,4,credit_card,Light-Small,49.0,69,2,238.48
8ff313e25b25345f237b434e0e497869,SP,5,credit_card,Light-Small,29.0,128,3,327.51
8ff313e25b25345f237b434e0e497869,SP,5,credit_card,Light-Small,29.0,128,3,327.51
8ff313e25b25345f237b434e0e497869,SP,5,credit_card,Light-Small,29.0,128,3,327.51
ac959e22b0cd67aec6bdc0e3e4aa2ad1,SP,5,boleto,Light-Small,95.0,13,1,102.93
59b5afd367220e7d7e8b23cf010e44c7,RO,5,credit_card,Light-Small,56.0,340,1,77.19
75fd774bdd2f8bec27d4bfe8fc305b32,ES,4,boleto,Light-Small,49.0,274,1,63.1
e94ec661444a31bb2696b56e1f78ff85,SP,5,credit_card,Light-Small,56.0,71,1,63.65
cad3755cd25620f59e9194b0dc9b7e95,SP,5,boleto,Light-Small,49.0,413,1,56.78
5fee8e4da65deb305e72dc0f8bdd5442,SP,4,credit_card,Light-Small,49.0,293,1,56.78
7779b97b9a0343e58e4f6d87153f8cfc,SP,5,boleto,Light-Small,189.0,341,1,197.58
1e9cb4f102332a9b99dc7d29d51c1962,SP,5,credit_card,Light-Small,48.0,6,2,226.2
1e9cb4f102332a9b99dc7d29d51c1962,SP,5,credit_card,Light-Small,49.0,6,2,226.2
41c584ea27753451d9bf606771103289,SP,4,credit_card,Light-Small,75.0,215,1,82.78
8c23dbbb9406d2481448148ebc710ef5,RJ,5,credit_card,Light-Small,59.0,73,2,277.88
8c23dbbb9406d2481448148ebc710ef5,RJ,5,credit_card,Light-Small,49.0,73,2,277.88
10a0d23b8974fb07465487377785ef2b,RJ,1,boleto,Light-Small,35.0,39,1,50.35
daf220c354971444745614116205d3e8,SP,5,credit_card,Light-Small,99.0,182,1,106.95
05f0ba650e96816117cc49d9194cf3f5,SC,4,credit_card,Light-Small,49.0,16,2,269.76
05f0ba650e96816117cc49d9194cf3f5,SC,4,credit_card,Light-Small,49.0,16,2,269.76
d3e3cb2b2922f53b23b090d9668a1b13,MT,4,credit_card,Light-Small,199.0,221,1,216.83
6d886a0cde31871321a66ae2d5efebf4,SP,5,credit_card,Light-Small,55.0,65,1,62.65
93d82c58a8f2b0d2db80f16867b99edd,SP,4,credit_card,Light-Small,38.0,5,1,45.53
61db999e171b586a01abd7d5ac904fb7,SP,4,credit_card,Light-Small,57.0,498,1,68.01
80baedbeaca5cccacb1118378473cbac,BA,4,credit_card,Light-Small,99.0,189,1,116.13
73f61de7fead9fbc2021936d345c1531,SP,5,credit_card,Light-Small,78.0,311,1,85.8
4ed89e9004419f733a7b4c5ea41f4fef,MG,5,credit_card,Light-Small,19.0,189,1,34.1
4ee4f7acadaf22f8026a077bd1220bfe,SP,5,credit_card,Light-Small,29.0,287,1,40.85
80fd8c4c7004d98ff9cdf61587724a35,SP,5,credit_card,Light-Small,129.0,418,1,137.16
26657eeefd4cbe36d682b655ed7d1db5,RS,5,credit_card,Light-Small,55.0,20,1,73.49
4e788890a013dbbe9503d039ca0c3116,MG,5,credit_card,Light-Small,69.0,23,1,87.58
e4db39923459dcae0bb7ae891644f656,MG,5,credit_card,Light-Small,199.0,220,1,214.14
3107f7888284d0508fd187c997533d58,PR,5,credit_card,Light-Small,49.0,351,1,63.1
4f1d87556cc2fdaee491b0cb9e05f155,SP,5,credit_card,Light-Small,47.99,485,2,113.42
4f1d87556cc2fdaee491b0cb9e05f155,SP,3,credit_card,Light-Small,47.99,485,2,113.42
169488681038e66fd9023f2a5f33d7f5,GO,4,boleto,Light-Small,95.0,338,1,110.42
8de711a16151e2f8f16fcffd58f4d16e,MS,5,credit_card,Light-Small,88.0,265,1,102.37
974e920c00ddb177032c54bdf6954e3e,SP,1,credit_card,Light-Small,49.0,364,1,56.78
afe44c51b2ff47d26e457d10585bf8b4,PE,4,credit_card,Light-Small,44.0,21,3,575.04
afe44c51b2ff47d26e457d10585bf8b4,PE,4,credit_card,Light-Small,45.0,21,3,575.04
afe44c51b2ff47d26e457d10585bf8b4,PE,4,credit_card,Light-Small,45.0,21,3,575.04
c91bd6612a890b01e5321aff3a336791,SP,5,credit_card,Light-Small,44.0,82,1,51.39
a4e7f95a56ae5d343df14b2a4558d766,SP,5,credit_card,Light-Small,49.0,165,1,56.39
eb18708944fc7cd5c0eb37c6e34944e7,RJ,5,credit_card,Light-Small,55.0,41,1,70.49
4107c63786c93fe20a10b7072de5c14e,SP,4,credit_card,Light-Small,29.0,278,1,40.85
0e02c0e8cf169452961509c4425d3fec,SP,4,boleto,Light-Small,69.0,407,1,76.78
6e6e4321afd3581094cef66e0880a859,SP,5,credit_card,Light-Small,89.0,53,1,96.88
b147d384b96247c9b9f589261fa93b6f,DF,5,credit_card,Light-Small,99.0,107,1,114.57
43828af3e880066850c0cf0fc0f5e56a,RS,5,credit_card,Light-Small,95.0,129,1,110.55
d4326e5beb8116efdcdc71e8299a7476,SP,1,credit_card,Light-Small,78.0,14,1,85.81
896ef8aa8a85480f35a6053ff3cda8c0,GO,4,boleto,Light-Small,29.0,357,1,43.1
5692d3dd6b2a9e79cc0f87c32932e5eb,SP,3,credit_card,Light-Small,55.0,29,1,68.05
d9d9ef18adcedc759515809d67e54744,MG,5,credit_card,Light-Small,55.0,98,1,72.97
f36d464468a0c3409cfe1e8e515bd6f7,SP,3,boleto,Light-Small,75.0,22,1,82.79
55fbffedf0cf0c4d22b8385523cc40f7,SP,2,credit_card,Light-Small,35.0,282,1,42.78
753c1896b701191a973a7b3e7aded7b1,SP,4,boleto,Light-Small,88.0,281,1,95.87
24db1335c37a942bbb41f129d265ae51,RJ,5,credit_card,Light-Small,45.0,29,1,60.42
d688f50c4d01239dd578a2a79beba7bd,SP,5,credit_card,Light-Small,55.0,72,9,187.95000000000002
d688f50c4d01239dd578a2a79beba7bd,SP,5,credit_card,Light-Small,55.0,72,9,187.95000000000002
d688f50c4d01239dd578a2a79beba7bd,SP,5,credit_card,Light-Small,55.0,72,9,187.95000000000002
d688f50c4d01239dd578a2a79beba7bd,SP,5,voucher,Light-Small,55.0,72,9,187.95000000000002
d688f50c4d01239dd578a2a79beba7bd,SP,5,voucher,Light-Small,55.0,72,9,187.95000000000002
d688f50c4d01239dd578a2a79beba7bd,SP,5,voucher,Light-Small,55.0,72,9,187.95000000000002
d688f50c4d01239dd578a2a79beba7bd,SP,5,voucher,Light-Small,55.0,72,9,187.95000000000002
d688f50c4d01239dd578a2a79beba7bd,SP,5,voucher,Light-Small,55.0,72,9,187.95000000000002
d688f50c4d01239dd578a2a79beba7bd,SP,5,voucher,Light-Small,55.0,72,9,187.95000000000002
ffae76ff9b35ca5bd4458c6f855a3553,SP,5,credit_card,Light-Small,38.0,184,1,45.78
6ea0cb2f488c5dd5311de194008ab1a8,MG,4,credit_card,Light-Small,49.0,300,1,64.1
04a7e8450417e9af0756e051e17e221e,SP,3,credit_card,Light-Small,49.0,243,1,56.78
8d6f8996611cdb40523b0d0f5a01192f,SP,5,credit_card,Light-Small,55.0,64,1,62.65
0eccbe00ed4a0a2dc61fcf5a3a37d8a0,SP,4,boleto,Light-Small,39.0,34,1,46.53
6ec53a01c735a94d14637d30fd68ca37,SP,4,credit_card,Light-Small,59.0,323,1,70.91
d386dd4f88de12e3b36750751c8a0b70,SP,2,credit_card,Light-Small,49.0,278,1,56.78
976382878bacda15dea36ccd2bfecd54,SP,1,credit_card,Light-Small,55.0,17,1,62.65
73d3b4069b0e042ecda8c77884a5474a,PA,5,credit_card,Light-Small,55.0,287,1,72.67
9934b247146c788fb07d0ffbfa5d9032,SP,4,credit_card,Light-Small,35.0,474,1,46.85
c1d8a080ff171328688530727dc4e026,BA,5,credit_card,Light-Small,55.0,209,1,70.83
cf77e5af5f520eacce45789f54a49312,SP,5,credit_card,Light-Small,39.0,211,2,167.12
cf77e5af5f520eacce45789f54a49312,SP,5,credit_card,Light-Small,29.0,211,2,167.12
e1f84ac160ef6931ca5a907ff08ca26a,RO,5,boleto,Light-Small,49.0,452,1,124.2
6f8512c9dfb483de55e1aa1312f007f4,SP,4,credit_card,Light-Small,29.0,362,1,36.78
1cdcff42fb99ee8d452a29856484240f,SP,4,credit_card,Light-Small,49.0,279,1,56.78
02036d14d9326c01a123bd83626d48c0,RJ,1,credit_card,Light-Small,49.0,169,1,64.23
df17fef4f9d03187862b78f95ab3be15,SP,1,credit_card,Light-Small,35.0,407,2,187.4
df17fef4f9d03187862b78f95ab3be15,SP,1,credit_card,Light-Small,35.0,407,2,187.4
d44ef3d822f991ab3ccdc429eee4d8c9,RS,1,credit_card,Light-Small,56.0,212,2,258.48
d44ef3d822f991ab3ccdc429eee4d8c9,RS,1,credit_card,Light-Small,45.0,212,2,258.48
c156f1d60c8d28bcd38c1f5720d50782,PI,5,credit_card,Light-Small,69.0,548,1,93.97
39096b4b196ce38f143c4ff8b6e060d6,SP,5,debit_card,Light-Small,55.0,306,1,62.78
821cfae6c6dc3f7fa663f1716f837f0e,SP,3,boleto,Light-Small,99.0,38,1,106.95
27e25db300f4ce83301e6e4d6225532c,MT,5,credit_card,Light-Small,29.0,333,1,45.79
660ed1bd01292e89c1bdc072e05e3992,GO,3,boleto,Light-Small,59.0,121,1,77.29
b364374999f56fe16589dd6eeaf7f0b0,SP,3,credit_card,Light-Small,50.0,491,1,58.72
305f1f28ec140d565af170687e3ded1f,SP,4,boleto,Light-Small,29.0,347,1,36.78
c0b6c1536ab658f01aacfa7f2dbbebd6,SP,5,credit_card,Light-Small,44.0,63,1,56.97
204c5273cd3900765b544887ce970002,SP,5,credit_card,Light-Small,35.0,83,1,42.39
aec8ff69fa54b03e8761ecc2fc009d83,SP,2,credit_card,Light-Small,35.0,40,1,42.51
b81eeae7fc5d4576c4cb71c94930ded1,SP,5,credit_card,Light-Small,78.0,26,1,91.21
45acbc0c78c9f43f006f7aee4ebf5bb5,ES,3,credit_card,Light-Small,89.0,440,1,103.37
d176cd60e1e709ca8eb7399c9d82ae67,PR,5,credit_card,Light-Small,29.0,29,1,47.3
d515bf2f113f96d3dc8907c00ba6f590,RJ,5,boleto,Light-Small,56.0,74,1,71.49
b27e2d6264dc721865c05b33d655c34b,SP,5,boleto,Light-Small,45.0,26,1,52.58
401044d8a4a11059a0fd4c9168e951a2,PR,2,boleto,Light-Small,49.0,258,1,64.1
b7c6a7b4843f3e00ff86559c717db968,SP,5,credit_card,Light-Small,35.0,462,1,42.78
0877688c3edbcf20f0c8f112343bb4a4,MG,4,boleto,Light-Small,29.0,228,1,44.1
dc24f2e844bc7b9779235188779f70e8,SP,5,credit_card,Light-Small,56.0,272,1,63.78
c3537eef72f2b883b3cbc75b1b9480b5,SP,1,credit_card,Light-Small,78.0,226,1,85.8
46eedac9adabcbc4e00c33f104651b31,SP,1,boleto,Light-Small,49.0,14,1,56.6
88cd4760d06074426489e89bb4116184,DF,5,boleto,Light-Small,99.0,11,1,114.79
9f65cd05b72a07d989c5d1761c5cd9ca,BA,4,credit_card,Light-Small,59.0,189,1,75.85
c9317e2f51180cbcee636174ced5c6b3,CE,5,credit_card,Light-Small,55.0,237,1,80.67
9599f5e43a9b54a82ab4392a0c8e94f5,RS,4,credit_card,Light-Small,78.0,24,1,93.65
caad6959ea0c0fec14ebfe8bb44a985f,RJ,1,credit_card,Light-Small,89.0,318,1,103.37
c2899f72e06b9264f47a9b41af8ed517,RJ,3,credit_card,Light-Small,44.0,385,1,58.1
519d4e9648eb8099708003c04939862c,SP,4,credit_card,Light-Small,35.0,62,1,42.51
2660e136a18b12ef20651a987333b662,CE,3,credit_card,Light-Small,49.0,212,1,66.63
acb3ac39728553eac82ec6934218ce3d,MG,5,boleto,Light-Small,129.0,298,1,144.65
01690063395d386d320ea8f5a60cdece,MA,5,boleto,Light-Small,149.0,278,1,183.84
1e47b918581b562a9d8d9f85fcb9b1e5,SP,4,voucher,Light-Small,78.0,227,9,257.4
1e47b918581b562a9d8d9f85fcb9b1e5,SP,4,voucher,Light-Small,78.0,227,9,257.4
1e47b918581b562a9d8d9f85fcb9b1e5,SP,4,voucher,Light-Small,78.0,227,9,257.4
1e47b918581b562a9d8d9f85fcb9b1e5,SP,4,voucher,Light-Small,78.0,227,9,257.4
1e47b918581b562a9d8d9f85fcb9b1e5,SP,4,voucher,Light-Small,78.0,227,9,257.4
1e47b918581b562a9d8d9f85fcb9b1e5,SP,4,voucher,Light-Small,78.0,227,9,257.4
1e47b918581b562a9d8d9f85fcb9b1e5,SP,4,credit_card,Light-Small,78.0,227,9,257.4
1e47b918581b562a9d8d9f85fcb9b1e5,SP,4,credit_card,Light-Small,78.0,227,9,257.4
1e47b918581b562a9d8d9f85fcb9b1e5,SP,4,credit_card,Light-Small,78.0,227,9,257.4
